osm_id;land;ort;plz;landkreis;bundesland
959155;DE;Arnbruck;93471;Landkreis Regen;Bayern
1284740;DE;Arneburg;39596;Landkreis Stendal;Sachsen-Anhalt
1145353;DE;Arnis;24399;Kreis Schleswig-Flensburg;Schleswig-Holstein
157396;DE;Arnsberg;59755;Hochsauerlandkreis;Nordrhein-Westfalen
157396;DE;Arnsberg;59757;Hochsauerlandkreis;Nordrhein-Westfalen
157396;DE;Arnsberg;59759;Hochsauerlandkreis;Nordrhein-Westfalen
157396;DE;Arnsberg;59821;Hochsauerlandkreis;Nordrhein-Westfalen
157396;DE;Arnsberg;59823;Hochsauerlandkreis;Nordrhein-Westfalen
959922;DE;Arnschwang;93473;Landkreis Cham;Bayern
1307625;DE;Arnsdorf;1477;Landkreis Bautzen;Sachsen
534472;DE;Arnshöfen;56244;Westerwaldkreis;Rheinland-Pfalz
393582;DE;Arnstadt;99310;Ilm-Kreis;Thüringen
336476;DE;Arnstein;97450;Landkreis Main-Spessart;Bayern
2408603;DE;Arnstein;6456;Landkreis Mansfeld-Südharz;Sachsen-Anhalt
957058;DE;Arnstorf;94424;Landkreis Rottal-Inn;Bayern
553601;DE;Arpsdorf;24634;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
959919;DE;Arrach;93474;Landkreis Cham;Bayern
2387266;DE;Artern;6556;Kyffhäuserkreis;Thüringen
1388559;DE;Artlenburg;21380;Landkreis Lüneburg;Niedersachsen
535686;DE;Arzbach;56337;Rhein-Lahn-Kreis;Rheinland-Pfalz
534446;DE;Arzberg;4886;Landkreis Nordsachsen;Sachsen
1022878;DE;Arzberg;95659;Landkreis Wunsiedel im Fichtelgebirge;Bayern
1113734;DE;Arzfeld;54687;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
443469;DE;Asbach;53567;Landkreis Neuwied;Rheinland-Pfalz
1245096;DE;Asbach;55758;Landkreis Birkenfeld;Rheinland-Pfalz
562971;DE;Asbach-Bäumenheim;86663;Landkreis Donau-Ries;Bayern
2813820;DE;Asbach-Sickenberg;37318;Landkreis Eichsfeld;Thüringen
959656;DE;Ascha;94347;Landkreis Straubing-Bogen;Bayern
62532;DE;Aschaffenburg;63739;;Bayern
62532;DE;Aschaffenburg;63741;;Bayern
62532;DE;Aschaffenburg;63743;;Bayern
941055;DE;Aschau am Inn;84544;Landkreis Mühldorf am Inn;Bayern
2186909;DE;Aschau im Chiemgau;83229;Landkreis Rosenheim;Bayern
1246671;DE;Aschbach;67753;Landkreis Kusel;Rheinland-Pfalz
157717;DE;Ascheberg;59387;Kreis Coesfeld;Nordrhein-Westfalen
310405;DE;Ascheberg;24326;Kreis Plön;Schleswig-Holstein
548614;DE;Ascheffel;24358;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
79801;DE;Aschersleben;6449;Salzlandkreis;Sachsen-Anhalt
2168238;DE;Aschheim;85609;Landkreis München;Bayern
306573;DE;Asendorf;21271;Landkreis Harburg;Niedersachsen
1461193;DE;Asendorf;27330;Landkreis Diepholz;Niedersachsen
400932;DE;Aspach;71546;Rems-Murr-Kreis;Baden-Württemberg
405809;DE;Asperg;71679;Landkreis Ludwigsburg;Baden-Württemberg
1239627;DE;Aspisheim;55459;Landkreis Mainz-Bingen;Rheinland-Pfalz
402686;DE;Assamstadt;97959;Main-Tauber-Kreis;Baden-Württemberg
2791715;DE;Asselfingen;89176;Alb-Donau-Kreis;Baden-Württemberg
215977;DE;Aßlar;35614;Lahn-Dill-Kreis;Hessen
929921;DE;Aßling;85617;Landkreis Ebersberg;Bayern
453151;DE;Astert;57627;Westerwaldkreis;Rheinland-Pfalz
163178;DE;Attendorn;57439;Kreis Olpe;Nordrhein-Westfalen
540056;DE;Attenhausen;56370;Rhein-Lahn-Kreis;Rheinland-Pfalz
956663;DE;Attenhofen;84091;Landkreis Kelheim;Bayern
29830;DE;Attenkirchen;85395;Landkreis Freising;Bayern
2801345;DE;Attenweiler;88448;Landkreis Biberach;Baden-Württemberg
959671;DE;Atting;94348;Landkreis Straubing-Bogen;Bayern
453152;DE;Atzelgift;57629;Westerwaldkreis;Rheinland-Pfalz
1946230;DE;Au;79280;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
907190;DE;Au am Rhein;76474;Landkreis Rastatt;Baden-Württemberg
162693;DE;Aub;97239;Landkreis Würzburg;Bayern
387526;DE;Aubstadt;97633;Landkreis Rhön-Grabfeld;Bayern
1269806;DE;Auderath;56766;Landkreis Cochem-Zell;Rheinland-Pfalz
9301683;DE;Aue-Bad Schlema;8280;Erzgebirgskreis;Sachsen
9301683;DE;Aue-Bad Schlema;8301;Erzgebirgskreis;Sachsen
539909;DE;Auel;56357;Rhein-Lahn-Kreis;Rheinland-Pfalz
1244153;DE;Auen;55569;Landkreis Bad Kreuznach;Rheinland-Pfalz
1263898;DE;Auengrund;98673;Landkreis Hildburghausen;Thüringen
400935;DE;Auenwald;71549;Rems-Murr-Kreis;Baden-Württemberg
536016;DE;Auerbach;9392;Erzgebirgskreis;Sachsen
959825;DE;Auerbach;94530;Landkreis Deggendorf;Bayern
1028547;DE;Auerbach in der Oberpfalz;91275;Landkreis Amberg-Sulzbach;Bayern
444398;DE;Auerbach/Vogtland;8209;Vogtlandkreis;Sachsen
1169353;DE;Auetal;31749;Landkreis Schaumburg;Niedersachsen
966625;DE;Aufhausen;93089;Landkreis Regensburg;Bayern
1070999;DE;Aufseß;91347;Landkreis Bayreuth;Bayern
1965078;DE;Auggen;79424;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
62407;DE;Augsburg;86150;;Bayern
62407;DE;Augsburg;86152;;Bayern
62407;DE;Augsburg;86153;;Bayern
62407;DE;Augsburg;86154;;Bayern
62407;DE;Augsburg;86156;;Bayern
62407;DE;Augsburg;86157;;Bayern
62407;DE;Augsburg;86159;;Bayern
62407;DE;Augsburg;86161;;Bayern
62407;DE;Augsburg;86163;;Bayern
62407;DE;Augsburg;86165;;Bayern
62407;DE;Augsburg;86167;;Bayern
62407;DE;Augsburg;86169;;Bayern
62407;DE;Augsburg;86179;;Bayern
62407;DE;Augsburg;86199;;Bayern
142752;DE;Augustdorf;32832;Kreis Lippe;Nordrhein-Westfalen
378773;DE;Augustusburg;9573;Landkreis Mittelsachsen;Sachsen
1182471;DE;Auhagen;31553;Landkreis Schaumburg;Niedersachsen
962601;DE;Auhausen;86736;Landkreis Donau-Ries;Bayern
29823;DE;Au in der Hallertau;84072;Landkreis Freising;Bayern
556088;DE;Aukrug;24613;Kreis Rendsburg-Eckernförde;Schleswig-Holstein
2808122;DE;Aulendorf;88326;Landkreis Ravensburg;Baden-Württemberg
537134;DE;Aull;65582;Rhein-Lahn-Kreis;Rheinland-Pfalz
2783122;DE;Auma-Weidatal;7955;Landkreis Greiz;Thüringen
324694;DE;Aumühle;21521;Kreis Herzogtum Lauenburg;Schleswig-Holstein
383696;DE;Aura a.d.Saale;97717;Landkreis Bad Kissingen;Bayern
534187;DE;Aurach;91589;Landkreis Ansbach;Bayern
1016525;DE;Aurachtal;91086;Landkreis Erlangen-Höchstadt;Bayern
349932;DE;Aura im Sinngrund;97773;Landkreis Main-Spessart;Bayern
898628;DE;Aurich;26603;Landkreis Aurich;Niedersachsen
898628;DE;Aurich;26605;Landkreis Aurich;Niedersachsen
898628;DE;Aurich;26607;Landkreis Aurich;Niedersachsen
1149284;DE;Ausacker;24975;Kreis Schleswig-Flensburg;Schleswig-Holstein
1286666;DE;Ausleben;39393;Landkreis Börde;Sachsen-Anhalt
959813;DE;Außernzell;94532;Landkreis Deggendorf;Bayern
450514;DE;Auufer;25548;Kreis Steinburg;Schleswig-Holstein
1162782;DE;Auw an der Kyll;54664;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1108037;DE;Auw bei Prüm;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1418654;DE;Aventoft;25927;Kreis Nordfriesland;Schleswig-Holstein
938073;DE;Averlak;25715;Kreis Dithmarschen;Schleswig-Holstein
904552;DE;Axstedt;27729;Landkreis Osterholz;Niedersachsen
539953;DE;Aying;85653;Landkreis München;Bayern
1256023;DE;Ayl;54441;Landkreis Trier-Saarburg;Rheinland-Pfalz
443333;DE;Aystetten;86482;Landkreis Augsburg;Bayern
1437797;DE;Baabe;18586;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
161965;DE;Baar;86674;Landkreis Aichach-Friedberg;Bayern
548035;DE;Baar;56729;Landkreis Mayen-Koblenz;Rheinland-Pfalz
387301;DE;Baar-Ebenhausen;85107;Landkreis Pfaffenhofen an der Ilm;Bayern
452387;DE;Babenhausen;64832;Landkreis Darmstadt-Dieburg;Hessen
958621;DE;Babenhausen;87727;Landkreis Unterallgäu;Bayern
2186910;DE;Babensham;83547;Landkreis Rosenheim;Bayern
966624;DE;Bach an der Donau;93090;Landkreis Regensburg;Bayern
1239652;DE;Bacharach;55422;Landkreis Mainz-Bingen;Rheinland-Pfalz
418891;DE;Bachenberg;57610;Landkreis Altenkirchen;Rheinland-Pfalz
955236;DE;Bachhagel;89429;Landkreis Dillingen an der Donau;Bayern
956749;DE;Bächingen a.d.Brenz;89431;Landkreis Dillingen an der Donau;Bayern
165637;DE;Backnang;71522;Rems-Murr-Kreis;Baden-Württemberg
956650;DE;Bad Abbach;93077;Landkreis Kelheim;Bayern
2186911;DE;Bad Aibling;83043;Landkreis Rosenheim;Bayern
1022866;DE;Bad Alexandersbad;95680;Landkreis Wunsiedel im Fichtelgebirge;Bayern
162356;DE;Bad Arolsen;34454;Landkreis Waldeck-Frankenberg;Hessen
937778;DE;Bad Bayersoien;82435;Landkreis Garmisch-Partenkirchen;Bayern
1130288;DE;Bad Bellingen;79415;Landkreis Lörrach;Baden-Württemberg
540424;DE;Bad Belzig;14806;Landkreis Potsdam-Mittelmark;Brandenburg
1272230;DE;Bad Bentheim;48455;Landkreis Grafschaft Bentheim;Niedersachsen
1817279;DE;Badbergen;49635;Landkreis Osnabrück;Niedersachsen
1252824;DE;Bad Bergzabern;76887;Landkreis Südliche Weinstraße;Rheinland-Pfalz
2856985;DE;Bad Berka;99438;Landkreis Weimarer Land;Thüringen
1891507;DE;Bad Berleburg;57319;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen
1070989;DE;Bad Berneck im Fichtelgebirge;95460;Landkreis Bayreuth;Bayern
1269808;DE;Bad Bertrich;56864;Landkreis Cochem-Zell;Rheinland-Pfalz
1460241;DE;Bad Bevensen;29549;Landkreis Uelzen;Niedersachsen
2402429;DE;Bad Bibra;6647;Burgenlandkreis;Sachsen-Anhalt
957047;DE;Bad Birnbach;84364;Landkreis Rottal-Inn;Bayern
1273350;DE;Bad Blankenburg;7422;Landkreis Saalfeld-Rudolstadt;Thüringen
383699;DE;Bad Bocklet;97708;Landkreis Bad Kissingen;Bayern
1250039;DE;Bad Bodenteich;29389;Landkreis Uelzen;Niedersachsen
2792631;DE;Bad Boll;73087;Landkreis Göppingen;Baden-Württemberg
443526;DE;Bad Brambach;8648;Vogtlandkreis;Sachsen
423223;DE;Bad Bramstedt;24576;Kreis Segeberg;Schleswig-Holstein
1022829;DE;Bad Breisig;53498;Landkreis Ahrweiler;Rheinland-Pfalz
384270;DE;Bad Brückenau;97769;Landkreis Bad Kissingen;Bayern
2801316;DE;Bad Buchau;88422;Landkreis Biberach;Baden-Württemberg
324314;DE;Bad Camberg;65520;Landkreis Limburg-Weilburg;Hessen
1432674;DE;Baddeckenstedt;38271;Landkreis Wolfenbüttel;Niedersachsen
2772178;DE;Bad Ditzenbach;73312;Landkreis Göppingen;Baden-Württemberg
2772178;DE;Bad Ditzenbach;73342;Landkreis Göppingen;Baden-Württemberg
2772178;DE;Bad Ditzenbach;73345;Landkreis Göppingen;Baden-Württemberg
394348;DE;Bad Doberan;18209;Landkreis Rostock;Mecklenburg-Vorpommern
148591;DE;Bad Driburg;33014;Kreis Höxter;Nordrhein-Westfalen
445993;DE;Bad Düben;4849;Landkreis Nordsachsen;Sachsen
907045;DE;Bad Dürkheim;67098;Landkreis Bad Dürkheim;Rheinland-Pfalz
2405940;DE;Bad Dürrenberg;6231;Saalekreis;Sachsen-Anhalt
1242133;DE;Bad Dürrheim;78073;Schwarzwald-Baar-Kreis;Baden-Württemberg
1182505;DE;Bad Eilsen;31707;Landkreis Schaumburg;Niedersachsen
443527;DE;Bad Elster;8645;Vogtlandkreis;Sachsen
1140558;DE;Badem;54657;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
535689;DE;Bad Ems;56130;Rhein-Lahn-Kreis;Rheinland-Pfalz
453738;DE;Bad Emstal;34308;Landkreis Kassel;Hessen
62340;DE;Baden-Baden;76530;;Baden-Württemberg
62340;DE;Baden-Baden;76532;;Baden-Württemberg
62340;DE;Baden-Baden;76534;;Baden-Württemberg
225491;DE;Bad Endbach;35080;Landkreis Marburg-Biedenkopf;Hessen
532398;DE;Badendorf;23619;Kreis Stormarn;Schleswig-Holstein
2186912;DE;Bad Endorf;83093;Landkreis Rosenheim;Bayern
1182320;DE;Badenhard;56291;Rhein-Hunsrück-Kreis;Rheinland-Pfalz
1245782;DE;Badenheim;55576;Landkreis Mainz-Bingen;Rheinland-Pfalz
311915;DE;Badenweiler;79410;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
1819247;DE;Bad Essen;49152;Landkreis Osnabrück;Niedersachsen
1808964;DE;Bad Fallingbostel;29683;Landkreis Heidekreis;Niedersachsen
2186913;DE;Bad Feilnbach;83075;Landkreis Rosenheim;Bayern
2388467;DE;Bad Frankenhausen/Kyffhäuser;6567;Kyffhäuserkreis;Thüringen
1332952;DE;Bad Freienwalde (Oder);16259;Landkreis Märkisch-Oderland;Brandenburg
409716;DE;Bad Friedrichshall;74177;Landkreis Heilbronn;Baden-Württemberg
958089;DE;Bad Füssing;94072;Landkreis Passau;Bayern
163003;DE;Bad Gandersheim;37581;Landkreis Northeim;Niedersachsen
534518;DE;Bad Gottleuba-Berggießhübel;1816;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
958091;DE;Bad Griesbach i.Rottal;94086;Landkreis Passau;Bayern
958686;DE;Bad Grönenbach;87730;Landkreis Unterallgäu;Bayern
1416141;DE;Bad Grund;37539;Landkreis Göttingen;Niedersachsen
1421451;DE;Bad Harzburg;38667;Landkreis Goslar;Niedersachsen
935232;DE;Bad Heilbrunn;83670;Landkreis Bad Tölz-Wolfratshausen;Bayern
309849;DE;Bad Herrenalb;76332;Landkreis Calw;Baden-Württemberg
275075;DE;Bad Hersfeld;36251;Landkreis Hersfeld-Rotenburg;Hessen
958126;DE;Bad Hindelang;87541;Landkreis Oberallgäu;Bayern
338875;DE;Bad Homburg vor der Höhe;61348;Hochtaunuskreis;Hessen
338875;DE;Bad Homburg vor der Höhe;61350;Hochtaunuskreis;Hessen
338875;DE;Bad Homburg vor der Höhe;61352;Hochtaunuskreis;Hessen
173112;DE;Bad Honnef;53604;Rhein-Sieg-Kreis;Nordrhein-Westfalen
444290;DE;Bad Hönningen;53547;Landkreis Neuwied;Rheinland-Pfalz
444290;DE;Bad Hönningen;53557;Landkreis Neuwied;Rheinland-Pfalz
1819469;DE;Bad Iburg;49186;Landkreis Osnabrück;Niedersachsen
1112227;DE;Bad Karlshafen;34385;Landkreis Kassel;Hessen
383698;DE;Bad Kissingen;97688;Landkreis Bad Kissingen;Bayern
1515589;DE;Bad Kleinen;23996;Landkreis Nordwestmecklenburg;Mecklenburg-Vorpommern
2778356;DE;Bad Klosterlausnitz;7639;Saale-Holzland-Kreis;Thüringen
937894;DE;Bad Kohlgrub;82433;Landkreis Garmisch-Partenkirchen;Bayern
451777;DE;Bad König;64732;Odenwaldkreis;Hessen
387529;DE;Bad Königshofen im Grabfeld;97631;Landkreis Rhön-Grabfeld;Bayern
2501390;DE;Bad Köstritz;7586;Landkreis Greiz;Thüringen
959885;DE;Bad Kötzting;93444;Landkreis Cham;Bayern
611084;DE;Bad Kreuznach;55543;Landkreis Bad Kreuznach;Rheinland-Pfalz
611084;DE;Bad Kreuznach;55545;Landkreis Bad Kreuznach;Rheinland-Pfalz
611084;DE;Bad Kreuznach;55583;Landkreis Bad Kreuznach;Rheinland-Pfalz
1959388;DE;Bad Krozingen;79189;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
163247;DE;Bad Laasphe;57334;Kreis Siegen-Wittgenstein;Nordrhein-Westfalen
1418992;DE;Bad Laer;49196;Landkreis Osnabrück;Niedersachsen
2874751;DE;Bad Langensalza;99947;Unstrut-Hainich-Kreis;Thüringen
422335;DE;Bad Lausick;4651;Landkreis Leipzig;Sachsen
1416144;DE;Bad Lauterberg im Harz;37431;Landkreis Göttingen;Niedersachsen
2498094;DE;Bad Liebenstein;36448;Wartburgkreis;Thüringen
1328907;DE;Bad Liebenwerda;4895;Landkreis Elbe-Elster;Brandenburg
1328907;DE;Bad Liebenwerda;4924;Landkreis Elbe-Elster;Brandenburg
1328907;DE;Bad Liebenwerda;4931;Landkreis Elbe-Elster;Brandenburg
911760;DE;Bad Liebenzell;75378;Landkreis Calw;Baden-Württemberg
148066;DE;Bad Lippspringe;33175;Kreis Paderborn;Nordrhein-Westfalen
2179147;DE;Bad Lobenstein;7356;Saale-Orla-Kreis;Thüringen
451701;DE;Bad Marienberg (Westerwald);56470;Westerwaldkreis;Rheinland-Pfalz
402687;DE;Bad Mergentheim;97980;Main-Tauber-Kreis;Baden-Württemberg
367045;DE;Bad Münder am Deister;31848;Landkreis Hameln-Pyrmont;Niedersachsen
158145;DE;Bad Münstereifel;53902;Kreis Euskirchen;Nordrhein-Westfalen
1310515;DE;Bad Muskau - Mužakow;2953;Landkreis Görlitz;Sachsen
167408;DE;Bad Nauheim;61231;Wetteraukreis;Hessen
1169366;DE;Bad Nenndorf;31542;Landkreis Schaumburg;Niedersachsen
968897;DE;Bad Neualbenreuth;95698;Landkreis Tirschenreuth;Bayern
378389;DE;Bad Neuenahr-Ahrweiler;53474;Landkreis Ahrweiler;Rheinland-Pfalz
387466;DE;Bad Neustadt an der Saale;97616;Landkreis Rhön-Grabfeld;Bayern
144930;DE;Bad Oeynhausen;32545;Kreis Minden-Lübbecke;Nordrhein-Westfalen
144930;DE;Bad Oeynhausen;32547;Kreis Minden-Lübbecke;Nordrhein-Westfalen
144930;DE;Bad Oeynhausen;32549;Kreis Minden-Lübbecke;Nordrhein-Westfalen
532325;DE;Bad Oldesloe;23843;Kreis Stormarn;Schleswig-Holstein
535933;DE;Bad Orb;63619;Main-Kinzig-Kreis;Hessen
452986;DE;Bad Peterstal-Griesbach;72250;Ortenaukreis;Baden-Württemberg
452986;DE;Bad Peterstal-Griesbach;77740;Ortenaukreis;Baden-Württemberg
1184314;DE;Bad Pyrmont;31812;Landkreis Hameln-Pyrmont;Niedersachsen
410526;DE;Bad Rappenau;74906;Landkreis Heilbronn;Baden-Württemberg
941794;DE;Bad Reichenhall;83435;Landkreis Berchtesgadener Land;Bayern
935831;DE;Bad Rippoldsau-Schapbach;77776;Landkreis Freudenstadt;Baden-Württemberg
956804;DE;Bad Rodach;96476;Landkreis Coburg;Bayern
1086003;DE;Bad Rothenfelde;49214;Landkreis Osnabrück;Niedersachsen
1384831;DE;Bad Saarow;15526;Landkreis Oder-Spree;Brandenburg
1416156;DE;Bad Sachsa;37441;Landkreis Göttingen;Niedersachsen
2787775;DE;Bad Säckingen;79713;Landkreis Waldshut;Baden-Württemberg
1168892;DE;Bad Salzdetfurth;31162;Landkreis Hildesheim;Niedersachsen
454867;DE;Bad Salzschlirf;36364;Landkreis Fulda;Hessen
142623;DE;Bad Salzuflen;32105;Kreis Lippe;Nordrhein-Westfalen
142623;DE;Bad Salzuflen;32107;Kreis Lippe;Nordrhein-Westfalen
142623;DE;Bad Salzuflen;32108;Kreis Lippe;Nordrhein-Westfalen
2874389;DE;Bad Salzungen;36433;Wartburgkreis;Thüringen
2874389;DE;Bad Salzungen;36469;Wartburgkreis;Thüringen
153518;DE;Bad Sassendorf;59505;Kreis Soest;Nordrhein-Westfalen
2805478;DE;Bad Saulgau;88348;Landkreis Sigmaringen;Baden-Württemberg
534534;DE;Bad Schandau;1814;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
1327705;DE;Bad Schmiedeberg;6905;Landkreis Wittenberg;Sachsen-Anhalt
659810;DE;Bad Schönborn;76669;Landkreis Karlsruhe;Baden-Württemberg
2801317;DE;Bad Schussenried;88427;Landkreis Biberach;Baden-Württemberg
1734859;DE;Bad Schwalbach;65307;Rheingau-Taunus-Kreis;Hessen
382446;DE;Bad Schwartau;23611;Kreis Ostholstein;Schleswig-Holstein
442912;DE;Bad Segeberg;23795;Kreis Segeberg;Schleswig-Holstein
1244160;DE;Bad Sobernheim;55566;Landkreis Bad Kreuznach;Rheinland-Pfalz
414829;DE;Bad Soden am Taunus;65812;Main-Taunus-Kreis;Hessen
535936;DE;Bad Soden-Salmünster;63628;Main-Kinzig-Kreis;Hessen
549414;DE;Bad Sooden-Allendorf;37242;Werra-Meißner-Kreis;Hessen
1026857;DE;Bad Staffelstein;96231;Landkreis Lichtenfels;Bayern
1021713;DE;Bad Steben;95138;Landkreis Hof;Bayern
2856440;DE;Bad Sulza;99518;Landkreis Weimarer Land;Thüringen
372885;DE;Bad Sülze;18334;Landkreis Vorpommern-Rügen;Mecklenburg-Vorpommern
2816590;DE;Bad Tabarz;99891;Landkreis Gotha;Thüringen
1183355;DE;Bad Teinach-Zavelstein;75385;Landkreis Calw;Baden-Württemberg
2895776;DE;Bad Tennstedt;99955;Unstrut-Hainich-Kreis;Thüringen
935181;DE;Bad Tölz;83646;Landkreis Bad Tölz-Wolfratshausen;Bayern
2772179;DE;Bad Überkingen;73337;Landkreis Göppingen;Baden-Württemberg
2774073;DE;Bad Urach;72574;Landkreis Reutlingen;Baden-Württemberg
450123;DE;Bad Vilbel;61118;Wetteraukreis;Hessen
2806787;DE;Bad Waldsee;88339;Landkreis Ravensburg;Baden-Württemberg
935946;DE;Bad Wiessee;83707;Landkreis Miesbach;Bayern
310068;DE;Bad Wildbad;75323;Landkreis Calw;Baden-Württemberg
443584;DE;Bad Wildungen;34537;Landkreis Waldeck-Frankenberg;Hessen
1289819;DE;Bad Wilsnack;19336;Landkreis Prignitz;Brandenburg
410469;DE;Bad Wimpfen;74206;Landkreis Heilbronn;Baden-Württemberg
357057;DE;Bad Windsheim;91438;Landkreis Neustadt an der Aisch-Bad Windsheim;Bayern
445544;DE;Bad Wörishofen;86825;Landkreis Unterallgäu;Bayern
146471;DE;Bad Wünnenberg;33181;Kreis Paderborn;Nordrhein-Westfalen
2806738;DE;Bad Wurzach;88410;Landkreis Ravensburg;Baden-Württemberg
452203;DE;Bad Zwesten;34596;Schwalm-Eder-Kreis;Hessen
1186777;DE;Bad Zwischenahn;26160;Landkreis Ammerland;Niedersachsen
157991;DE;Baesweiler;52499;Städteregion Aachen;Nordrhein-Westfalen
1124266;DE;Bahlingen;79353;Landkreis Emmendingen;Baden-Württemberg
1446642;DE;Bahrdorf;38459;Landkreis Helmstedt;Niedersachsen
1675310;DE;Bahrenborstel;27245;Landkreis Diepholz;Niedersachsen
447344;DE;Bahrenfleth;25569;Kreis Steinburg;Schleswig-Holstein
422815;DE;Bahrenhof;23845;Kreis Segeberg;Schleswig-Holstein
534517;DE;Bahretal;1819;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
2808123;DE;Baienfurt;88255;Landkreis Ravensburg;Baden-Württemberg
191657;DE;Baierbach;84171;Landkreis Landshut;Bayern
929705;DE;Baierbrunn;82065;Landkreis München;Bayern
929923;DE;Baiern;85625;Landkreis Ebersberg;Bayern
935839;DE;Baiersbronn;72270;Landkreis Freudenstadt;Baden-Württemberg
1016531;DE;Baiersdorf;91083;Landkreis Erlangen-Höchstadt;Bayern
2808297;DE;Baindt;88255;Landkreis Ravensburg;Baden-Württemberg
445503;DE;Baisweil;87650;Landkreis Ostallgäu;Bayern
1470112;DE;Bäk;23909;Kreis Herzogtum Lauenburg;Schleswig-Holstein
1398845;DE;Bakum;49456;Landkreis Vechta;Niedersachsen
1465979;DE;Bälau;23881;Kreis Herzogtum Lauenburg;Schleswig-Holstein
958134;DE;Balderschwang;87538;Landkreis Oberallgäu;Bayern
1256078;DE;Baldringen;54314;Landkreis Trier-Saarburg;Rheinland-Pfalz
537135;DE;Balduinstein;65558;Rhein-Lahn-Kreis;Rheinland-Pfalz
1140565;DE;Balesfeld;54597;Eifelkreis Bitburg-Prüm;Rheinland-Pfalz
1183253;DE;Balge;31609;Landkreis Nienburg/Weser;Niedersachsen
1231981;DE;Balgheim;78582;Landkreis Tuttlingen;Baden-Württemberg
2403546;DE;Balgstädt;6632;Burgenlandkreis;Sachsen-Anhalt
2779376;DE;Balingen;72336;Zollernalbkreis;Baden-Württemberg
446467;DE;Balje;21730;Landkreis Stade;Niedersachsen
2791016;DE;Ballendorf;89177;Alb-Donau-Kreis;Baden-Württemberg
158546;DE;Ballenstedt;6493;Landkreis Harz;Sachsen-Anhalt
2902811;DE;Ballhausen;99955;Unstrut-Hainich-Kreis;Thüringen
276112;DE;Ballrechten-Dottingen;79282;Landkreis Breisgau-Hochschwarzwald;Baden-Württemberg
2856986;DE;Ballstedt;99439;Landkreis Weimarer Land;Thüringen
1451607;DE;Balow;19300;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
2792899;DE;Baltmannsweiler;73666;Landkreis Esslingen;Baden-Württemberg
897893;DE;Baltrum;26579;Landkreis Aurich;Niedersachsen
168532;DE;Balve;58802;Märkischer Kreis;Nordrhein-Westfalen
963831;DE;Balzhausen;86483;Landkreis Günzburg;Bayern
2801098;DE;Balzheim;88481;Alb-Donau-Kreis;Baden-Württemberg
62525;DE;Bamberg;96047;;Bayern
62525;DE;Bamberg;96049;;Bayern
62525;DE;Bamberg;96050;;Bayern
62525;DE;Bamberg;96052;;Bayern
453393;DE;Bammental;69245;Rhein-Neckar-Kreis;Baden-Württemberg
1433746;DE;Bandelin;17506;Landkreis Vorpommern-Greifswald;Mecklenburg-Vorpommern
1451570;DE;Bandenitz;19230;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1253822;DE;Bann;66851;Landkreis Kaiserslautern;Rheinland-Pfalz
535124;DE;Bannberscheid;56424;Westerwaldkreis;Rheinland-Pfalz
455481;DE;Bannewitz;1728;Landkreis Sächsische Schweiz-Osterzgebirge;Sachsen
449928;DE;Banzkow;19079;Landkreis Ludwigslust-Parchim;Mecklenburg-Vorpommern
1252836;DE;Barbelroth;76889;Landkreis Südliche Weinstraße;Rheinland-Pfalz
